instance,algorithm,cost,time_msec,steps,checked_solutions,initial_cost
bur26d,STEEPEST,3830168,15,68,6175,4225838
bur26d,STEEPEST,3850817,16,56,6500,4227283
bur26d,STEEPEST,3823554,16,75,6500,4103017
bur26d,STEEPEST,3853808,17,82,7150,4188680
bur26d,STEEPEST,3858640,16,59,5850,4286076
bur26d,STEEPEST,3836022,17,60,7150,4086507
bur26d,STEEPEST,3837832,18,73,6825,4297824
bur26d,STEEPEST,3851224,18,97,7800,4397586
bur26d,STEEPEST,3865472,13,45,5525,4178914
bur26d,STEEPEST,3874767,17,80,7150,4305387
bur26d,STEEPEST,3831715,19,68,7150,4427687
bur26d,STEEPEST,3849239,19,89,8125,4173882
bur26d,STEEPEST,3873478,19,83,8450,4234589
bur26d,STEEPEST,3831283,19,66,7150,4286719
bur26d,STEEPEST,3832770,20,73,8125,4133544
bur26d,STEEPEST,3822128,22,100,9425,4240746
bur26d,STEEPEST,3822276,12,63,5525,4088801
bur26d,STEEPEST,3858555,13,56,5525,4251225
bur26d,STEEPEST,3837332,15,84,6175,4136470
bur26d,STEEPEST,3864739,16,76,6500,4248843
bur26d,STEEPEST,3835335,16,67,7150,4308423
bur26d,STEEPEST,3860092,17,71,6500,4256222
bur26d,STEEPEST,3822099,19,69,6500,4163951
bur26d,STEEPEST,3822029,19,54,5525,4284857
bur26d,STEEPEST,3830502,14,70,6175,4077608
bur26d,STEEPEST,3832059,15,66,6175,4353394
bur26d,STEEPEST,3884882,16,85,6500,4302922
bur26d,STEEPEST,3863273,16,76,6825,4255083
bur26d,STEEPEST,3827783,16,64,6825,4120987
bur26d,STEEPEST,3835398,17,90,7150,4312783
bur26d,STEEPEST,3821257,17,60,5525,4137726
bur26d,STEEPEST,3867906,20,71,8450,4270857
bur26d,STEEPEST,3847999,15,76,6175,4184044
bur26d,STEEPEST,3822088,15,90,6175,4300590
bur26d,STEEPEST,3821555,15,73,6500,4186830
bur26d,STEEPEST,3824768,14,58,5525,4132469
bur26d,STEEPEST,3862250,17,85,7475,4274980
bur26d,STEEPEST,3828898,18,75,7800,4330190
bur26d,STEEPEST,3835660,18,87,6175,4285513
bur26d,STEEPEST,3832526,19,82,8125,4262689
bur26d,STEEPEST,3858373,13,64,5525,4233056
bur26d,STEEPEST,3863066,16,75,7800,4211204
bur26d,STEEPEST,3851961,17,78,7150,4244379
bur26d,STEEPEST,3832920,18,71,7150,4243203
bur26d,STEEPEST,3871680,18,93,7475,4346597
bur26d,STEEPEST,3821667,18,95,7475,4337538
bur26d,STEEPEST,3823121,24,104,9100,4338956
bur26d,STEEPEST,3837511,13,62,6500,4257620
bur26d,STEEPEST,3836022,13,50,5525,4138999
bur26d,STEEPEST,3821741,13,65,5525,4330004
bur26d,STEEPEST,3822276,15,59,6175,4218813
bur26d,STEEPEST,3832389,16,75,7150,4252957
bur26d,STEEPEST,3836922,14,71,5525,4206938
bur26d,STEEPEST,3824143,18,67,6825,4299127
bur26d,STEEPEST,3871965,18,56,6175,4232771
bur26d,STEEPEST,3827279,20,99,9100,4252992
bur26d,STEEPEST,3850556,12,56,5200,4208031
bur26d,STEEPEST,3832391,16,64,6500,4136099
bur26d,STEEPEST,3868309,16,75,6825,4288668
bur26d,STEEPEST,3832763,17,105,6825,4127256
bur26d,STEEPEST,3832059,18,81,7800,4260469
bur26d,STEEPEST,3831987,19,107,9100,4242960
bur26d,STEEPEST,3831279,20,108,9425,4124314
bur26d,STEEPEST,3835133,21,92,6500,4269851
bur26d,STEEPEST,3833862,12,60,4875,4231435
bur26d,STEEPEST,3870813,14,73,5850,4304732
bur26d,STEEPEST,3829735,14,74,5850,4244506
bur26d,STEEPEST,3836047,15,64,6175,4186906
bur26d,STEEPEST,3821555,15,66,6500,4405198
bur26d,STEEPEST,3822035,16,89,7475,4046258
bur26d,STEEPEST,3834562,17,63,6825,4147545
bur26d,STEEPEST,3856777,18,72,7475,4296110
bur26d,STEEPEST,3849175,12,61,4875,4176798
bur26d,STEEPEST,3886065,13,61,5525,4164571
bur26d,STEEPEST,3856293,14,68,5850,4242508
bur26d,STEEPEST,3829797,17,81,7150,4198579
bur26d,STEEPEST,3822163,17,59,5525,4225066
bur26d,STEEPEST,3831839,17,70,7150,4306612
bur26d,STEEPEST,3831404,19,96,7475,4211378
bur26d,STEEPEST,3843974,19,67,7800,4214190
bur26d,STEEPEST,3859773,14,52,5525,4301582
bur26d,STEEPEST,3829737,14,70,5850,4098864
bur26d,STEEPEST,3868122,14,68,5850,4224728
bur26d,STEEPEST,3852861,15,68,5850,4254661
bur26d,STEEPEST,3835263,15,80,6500,4127937
bur26d,STEEPEST,3833910,17,76,7150,4108481
bur26d,STEEPEST,3830563,18,112,7475,4176004
bur26d,STEEPEST,3832360,19,104,9425,4237094
bur26d,STEEPEST,3834926,12,68,6500,4284729
bur26d,STEEPEST,3833804,16,81,7150,4269404
bur26d,STEEPEST,3836133,17,83,7150,4188164
bur26d,STEEPEST,3851809,17,77,7150,4233690
bur26d,STEEPEST,3834761,18,75,7475,4207842
bur26d,STEEPEST,3821649,18,80,8125,4191608
bur26d,STEEPEST,3828864,18,98,7800,4099939
bur26d,STEEPEST,3843109,13,72,7150,4201279
bur26d,STEEPEST,3862445,15,78,6175,4250866
bur26d,STEEPEST,3848801,15,67,6175,4113774
bur26d,STEEPEST,3821786,14,62,6175,4309271
bur26d,STEEPEST,3835906,16,72,6500,4254277
bur26d,STEEPEST,3870507,18,75,7475,4263532
bur26d,STEEPEST,3851612,19,81,7800,4269975
bur26d,STEEPEST,3830283,19,77,7475,4224826
bur26d,STEEPEST,3829301,20,68,6825,4151235
bur26d,STEEPEST,3829959,14,69,5850,4138634
bur26d,STEEPEST,3858799,15,59,6175,4176052
bur26d,STEEPEST,3852226,15,72,6825,4099355
bur26d,STEEPEST,3822042,17,65,6825,4263313
bur26d,STEEPEST,3859218,17,70,7150,4194227
bur26d,STEEPEST,3831542,18,58,7800,4136005
bur26d,STEEPEST,3829862,19,96,8125,4201264
bur26d,STEEPEST,3860067,21,72,8125,4358715
bur26d,STEEPEST,3847114,14,64,5850,4211161
bur26d,STEEPEST,3858568,15,71,6175,4232650
bur26d,STEEPEST,3829922,14,68,5850,4180724
bur26d,STEEPEST,3821622,16,82,6175,4152984
bur26d,STEEPEST,3850029,16,75,7150,4258471
bur26d,STEEPEST,3859649,16,54,5850,4223216
bur26d,STEEPEST,3829964,19,87,7800,4258466
bur26d,STEEPEST,3822509,21,78,7150,4154600
bur26d,STEEPEST,3824636,15,69,6175,4140432
bur26d,STEEPEST,3853237,16,61,4875,4170050
bur26d,STEEPEST,3886946,17,85,6825,4176515
bur26d,STEEPEST,3848629,17,59,7150,4096343
bur26d,STEEPEST,3831659,18,79,7475,4270323
bur26d,STEEPEST,3834073,19,79,7800,4208545
bur26d,STEEPEST,3823506,19,112,8125,4343587
bur26d,STEEPEST,3878211,18,56,5525,4292585
bur26d,STEEPEST,3831291,12,57,5525,4236731
bur26d,STEEPEST,3822509,14,76,5850,4162743
bur26d,STEEPEST,3829354,15,81,6500,4320168
bur26d,STEEPEST,3847539,16,59,7150,4150323
bur26d,STEEPEST,3832360,12,75,6175,4240158
bur26d,STEEPEST,3833466,19,84,7800,4340646
bur26d,STEEPEST,3833739,20,68,7150,4154453
bur26d,STEEPEST,3831010,20,87,8450,4256002
bur26d,STEEPEST,3836133,15,69,6175,4226294
bur26d,STEEPEST,3831644,15,91,8125,4299602
bur26d,STEEPEST,3824034,16,84,6500,4212113
bur26d,STEEPEST,3835437,16,62,6825,4099929
bur26d,STEEPEST,3834821,18,93,7475,4193632
bur26d,STEEPEST,3821381,18,88,8125,4298506
bur26d,STEEPEST,3868783,15,54,5200,4249015
bur26d,STEEPEST,3874620,10,66,5850,4132905
bur26d,STEEPEST,3878082,13,59,5525,4144833
bur26d,STEEPEST,3836986,15,64,6175,4126021
bur26d,STEEPEST,3822008,16,67,6825,4288722
bur26d,STEEPEST,3834379,17,91,7800,4176947
bur26d,STEEPEST,3823506,15,71,6825,4113560
bur26d,STEEPEST,3825836,17,69,5850,4136908
bur26d,STEEPEST,3832360,19,89,7475,4270238
bur26d,STEEPEST,3842682,22,91,8125,4189577
bur26d,STEEPEST,3829897,12,65,4875,4255279
bur26d,STEEPEST,3887683,13,67,5525,4185332
bur26d,STEEPEST,3853496,14,61,6500,4243448
bur26d,STEEPEST,3831670,15,80,6175,4115324
bur26d,STEEPEST,3822662,15,70,6825,4187580
bur26d,STEEPEST,3876789,17,56,6825,4128338
bur26d,STEEPEST,3829854,18,83,8775,4327316
bur26d,STEEPEST,3834987,11,62,6500,4204271
bur26d,STEEPEST,3866581,15,50,6175,4054460
bur26d,STEEPEST,3821414,16,59,6500,4159476
bur26d,STEEPEST,3863469,16,69,6500,4281427
bur26d,STEEPEST,3830005,17,62,7150,4194441
bur26d,STEEPEST,3829531,17,78,6500,4225669
bur26d,STEEPEST,3840529,16,90,6175,4173304
bur26d,STEEPEST,3824150,19,82,7800,4176346
bur26d,STEEPEST,3836465,20,68,6175,4148494
bur26d,STEEPEST,3850419,14,46,5525,4215824
bur26d,STEEPEST,3836707,15,61,6500,4167670
bur26d,STEEPEST,3827272,15,51,6175,4129626
bur26d,STEEPEST,3834457,16,69,6500,4224529
bur26d,STEEPEST,3858459,16,91,6825,4245769
bur26d,STEEPEST,3821563,17,70,6500,4265090
bur26d,STEEPEST,3831465,17,97,7800,4412137
bur26d,STEEPEST,3836039,9,54,5525,4129447
bur26d,STEEPEST,3823160,14,52,6175,4239292
bur26d,STEEPEST,3831262,16,64,6500,4319435
bur26d,STEEPEST,3846714,18,76,8125,4320323
bur26d,STEEPEST,3832404,18,94,7475,4315796
bur26d,STEEPEST,3828920,20,68,7150,4094079
bur26d,STEEPEST,3832434,21,82,8775,4291007
bur26d,STEEPEST,3863812,21,104,9425,4216228
bur26d,STEEPEST,3861122,14,63,6825,4122259
bur26d,STEEPEST,3822519,16,71,6825,4136065
bur26d,STEEPEST,3822577,17,83,6825,4152207
bur26d,STEEPEST,3822758,18,93,7475,4293377
bur26d,STEEPEST,3823408,18,94,7475,4280544
bur26d,STEEPEST,3857156,19,81,6175,4302277
bur26d,STEEPEST,3822981,21,89,8775,4340852
bur26d,STEEPEST,3853573,18,90,8125,4276219
bur26d,STEEPEST,3832188,22,75,8125,4274115
bur26d,STEEPEST,3822048,15,75,6500,4295955
bur26d,STEEPEST,3831987,16,63,6825,4160650
bur26d,STEEPEST,3868882,16,86,6825,4272021
bur26d,STEEPEST,3877985,17,82,6825,4361503
bur26d,STEEPEST,3824768,18,83,7475,4296876
bur26d,STEEPEST,3875295,19,69,6175,4217292
bur26d,STEEPEST,3833870,22,98,10725,4188495
bur26d,STEEPEST,3832269,19,99,9100,4211221
bur26d,STEEPEST,3865430,10,47,5200,4142478
bur26d,STEEPEST,3830804,18,76,7475,4139831
bur26d,STEEPEST,3832105,18,70,7475,4246387
bur26d,STEEPEST,3822269,18,111,7800,4116513
bur26d,STEEPEST,3859515,19,58,7800,4242847
bur26d,STEEPEST,3830363,19,85,8450,4248064
bur26d,STEEPEST,3833901,20,85,6175,4247525
bur26d,STEEPEST,3853750,11,68,7475,4226862
bur26d,STEEPEST,3848056,15,47,6175,4168388
bur26d,STEEPEST,3829797,16,75,6500,4220544
bur26d,STEEPEST,3866427,16,79,6825,4306229
bur26d,STEEPEST,3821889,17,76,7150,4207265
bur26d,STEEPEST,3822141,18,81,7800,4180976
bur26d,STEEPEST,3835263,20,66,6500,4262318
bur26d,STEEPEST,3832213,21,79,9425,4283491
bur26d,STEEPEST,3854983,17,75,7150,4226913
bur26d,STEEPEST,3826129,9,61,3900,4074705
bur26d,STEEPEST,3832843,13,52,6500,4284279
bur26d,STEEPEST,3830400,14,59,5525,4186658
bur26d,STEEPEST,3847332,15,59,6825,4208523
bur26d,STEEPEST,3849865,16,64,5525,4271094
bur26d,STEEPEST,3858833,16,71,7475,4242052
bur26d,STEEPEST,3837832,17,72,7475,4277724
bur26d,STEEPEST,3823639,17,50,5850,4143214
bur26d,STEEPEST,3823581,14,54,5850,4155414
bur26d,STEEPEST,3860665,15,79,6175,4261048
bur26d,STEEPEST,3837485,16,65,6825,4278489
bur26d,STEEPEST,3876592,16,62,6825,4241429
bur26d,STEEPEST,3864403,17,72,7150,4242549
bur26d,STEEPEST,3830556,17,66,7150,4433007
bur26d,STEEPEST,3833459,18,90,7150,4262280
bur26d,STEEPEST,3836626,20,74,8450,4185675
bur26d,STEEPEST,3834639,12,55,4875,4197905
bur26d,STEEPEST,3835314,15,76,6175,4165579
bur26d,STEEPEST,3837568,16,57,6500,4248063
bur26d,STEEPEST,3835064,17,75,7475,3972043
bur26d,STEEPEST,3830283,17,113,8775,4319912
bur26d,STEEPEST,3831283,18,87,8450,4346223
bur26d,STEEPEST,3831128,24,90,9425,4268119
bur26d,STEEPEST,3821563,15,88,8125,4345083
bur26d,STEEPEST,3828694,12,48,4875,4242488
bur26d,STEEPEST,3850715,15,52,6175,4078583
bur26d,STEEPEST,3861160,16,51,6825,4269699
bur26d,STEEPEST,3854210,16,65,6500,4163461
bur26d,STEEPEST,3857819,17,73,6825,4158588
bur26d,STEEPEST,3822856,16,62,6825,4119626
bur26d,STEEPEST,3829112,18,87,7800,4244870
bur26d,STEEPEST,3851153,18,72,7800,4226152
bur26d,STEEPEST,3828872,12,48,4875,4193709
bur26d,STEEPEST,3821307,13,58,5525,4004280
bur26d,STEEPEST,3835660,16,71,6500,4311462
bur26d,STEEPEST,3822373,17,88,8450,4377668
bur26d,STEEPEST,3848603,17,86,7475,4358616
bur26d,STEEPEST,3831464,19,68,7150,4217652
bur26d,STEEPEST,3822316,19,106,8775,4164872
bur26d,STEEPEST,3831182,22,98,10075,4231936
bur26d,GREEDY,3822104,8,50,3628,4099024
bur26d,GREEDY,3863280,9,72,3828,4211925
bur26d,GREEDY,3852432,9,58,3608,4135485
bur26d,GREEDY,3829614,11,65,4500,4129659
bur26d,GREEDY,3823055,12,67,4957,4096832
bur26d,GREEDY,3878618,12,84,6396,4196278
bur26d,GREEDY,3829889,7,83,3772,4336731
bur26d,GREEDY,3835077,14,99,6717,4307957
bur26d,GREEDY,3821786,12,80,5060,4057119
bur26d,GREEDY,3831182,12,91,5110,4155884
bur26d,GREEDY,3864147,12,79,5131,4206176
bur26d,GREEDY,3831777,13,84,5704,4225567
bur26d,GREEDY,3832989,14,74,5607,4295524
bur26d,GREEDY,3823242,14,94,6115,4248681
bur26d,GREEDY,3823147,15,103,6761,4145054
bur26d,GREEDY,3825232,11,91,6673,4220341
bur26d,GREEDY,3841155,6,47,2591,4162107
bur26d,GREEDY,3876115,7,58,2957,4332475
bur26d,GREEDY,3830369,9,75,3912,4277174
bur26d,GREEDY,3835640,10,68,4969,4261836
bur26d,GREEDY,3821689,11,93,5570,4164632
bur26d,GREEDY,3834583,10,57,4488,4204044
bur26d,GREEDY,3830262,13,82,5084,4264933
bur26d,GREEDY,3831283,14,78,5813,4268679
bur26d,GREEDY,3830105,10,77,4367,4342904
bur26d,GREEDY,3832391,14,80,5061,4339901
bur26d,GREEDY,3839142,14,75,5019,4217526
bur26d,GREEDY,3831182,14,81,5326,4244847
bur26d,GREEDY,3822099,13,63,4603,4177809
bur26d,GREEDY,3859042,14,81,4978,4147977
bur26d,GREEDY,3822271,16,64,4413,4203648
bur26d,GREEDY,3822549,16,92,6649,4199925
bur26d,GREEDY,3839236,10,64,4179,4103481
bur26d,GREEDY,3864786,8,48,3359,4139746
bur26d,GREEDY,3885509,11,63,3036,4267801
bur26d,GREEDY,3829524,11,75,4527,4234844
bur26d,GREEDY,3858291,11,64,5261,4231759
bur26d,GREEDY,3871348,12,76,5185,4177379
bur26d,GREEDY,3822183,12,57,4225,4054238
bur26d,GREEDY,3821257,7,72,3958,4207869
bur26d,GREEDY,3861122,9,63,3791,4228946
bur26d,GREEDY,3832830,9,75,4658,4245840
bur26d,GREEDY,3865533,9,55,2881,4136119
bur26d,GREEDY,3829531,10,98,4439,4236756
bur26d,GREEDY,3863559,13,83,5954,4248272
bur26d,GREEDY,3822037,13,85,5421,4147218
bur26d,GREEDY,3860964,15,99,6719,4410790
bur26d,GREEDY,3828105,9,88,6087,4170099
bur26d,GREEDY,3833451,8,82,3507,4295454
bur26d,GREEDY,3827178,10,81,4060,4311619
bur26d,GREEDY,3823610,11,73,5275,4154066
bur26d,GREEDY,3831659,13,72,5339,4071747
bur26d,GREEDY,3858357,13,96,4631,4307915
bur26d,GREEDY,3834021,14,119,5892,4280959
bur26d,GREEDY,3828694,10,92,5724,4227901
bur26d,GREEDY,3830487,17,91,8123,4316325
bur26d,GREEDY,3865743,8,81,3616,4137048
bur26d,GREEDY,3862713,9,63,3835,4280391
bur26d,GREEDY,3831279,10,63,4070,4126760
bur26d,GREEDY,3837225,10,76,4277,4250714
bur26d,GREEDY,3837423,9,65,3533,4135269
bur26d,GREEDY,3821947,11,53,4680,4270604
bur26d,GREEDY,3822128,13,60,4742,4153818
bur26d,GREEDY,3847890,13,85,6294,4277047
bur26d,GREEDY,3821889,9,59,3983,4001715
bur26d,GREEDY,3822211,11,66,4854,4134256
bur26d,GREEDY,3842384,11,56,4691,4275688
bur26d,GREEDY,3829738,11,62,4535,4169708
bur26d,GREEDY,3821818,13,84,5975,4230900
bur26d,GREEDY,3830555,15,82,5700,4216345
bur26d,GREEDY,3821786,16,102,7550,4277561
bur26d,GREEDY,3821657,18,69,4688,4167944
bur26d,GREEDY,3839568,7,57,2889,4224814
bur26d,GREEDY,3835924,7,56,3020,4195572
bur26d,GREEDY,3830275,8,64,3175,4295684
bur26d,GREEDY,3822551,10,66,4630,4127305
bur26d,GREEDY,3821239,10,85,5107,4126403
bur26d,GREEDY,3838205,11,68,5052,4123523
bur26d,GREEDY,3841513,6,60,2850,4116891
bur26d,GREEDY,3821563,16,96,7882,4169558
bur26d,GREEDY,3848840,7,58,3411,4162234
bur26d,GREEDY,3830990,8,68,3538,4214111
bur26d,GREEDY,3831906,9,87,3783,4268643
bur26d,GREEDY,3836133,9,67,3994,4163821
bur26d,GREEDY,3821427,11,84,4915,4243747
bur26d,GREEDY,3829775,12,87,5976,4103298
bur26d,GREEDY,3821423,15,115,7776,4201030
bur26d,GREEDY,3831004,18,84,6697,4196730
bur26d,GREEDY,3835820,7,52,2844,4130921
bur26d,GREEDY,3859519,9,67,3700,4218193
bur26d,GREEDY,3822777,10,93,3929,4406607
bur26d,GREEDY,3833595,12,79,5086,4063988
bur26d,GREEDY,3821414,12,88,5287,4237272
bur26d,GREEDY,3821239,13,101,6456,4283023
bur26d,GREEDY,3864086,14,65,6204,4090547
bur26d,GREEDY,3831883,16,125,7792,4324457
bur26d,GREEDY,3825741,9,69,3889,4214918
bur26d,GREEDY,3836723,10,56,4342,4206897
bur26d,GREEDY,3831262,11,63,4790,4161855
bur26d,GREEDY,3832241,12,89,4892,4336040
bur26d,GREEDY,3829098,12,77,5129,4144464
bur26d,GREEDY,3821257,12,86,5338,4228548
bur26d,GREEDY,3858176,13,97,5382,4189699
bur26d,GREEDY,3821667,14,106,5832,4290708
bur26d,GREEDY,3861578,7,55,3139,4307092
bur26d,GREEDY,3837820,9,60,3939,4139638
bur26d,GREEDY,3856515,10,82,5276,4376595
bur26d,GREEDY,3822662,12,89,4878,4336378
bur26d,GREEDY,3828852,14,87,6272,4188482
bur26d,GREEDY,3830304,14,85,6447,4300300
bur26d,GREEDY,3833131,11,85,4714,4338570
bur26d,GREEDY,3833162,14,95,6321,4192720
bur26d,GREEDY,3835310,9,71,4026,4206630
bur26d,GREEDY,3829576,12,89,5067,4311151
bur26d,GREEDY,3865618,12,86,5704,4203427
bur26d,GREEDY,3869955,14,76,4303,4170339
bur26d,GREEDY,3850753,15,78,6240,4222867
bur26d,GREEDY,3821563,16,95,6910,4158929
bur26d,GREEDY,3830283,15,96,5823,4285417
bur26d,GREEDY,3835523,18,119,8312,4234827
bur26d,GREEDY,3870442,8,66,3453,4234762
bur26d,GREEDY,3828169,12,85,4980,4127472
bur26d,GREEDY,3822625,13,85,5520,4175888
bur26d,GREEDY,3821919,13,70,6067,4232334
bur26d,GREEDY,3858097,12,73,4851,4125231
bur26d,GREEDY,3822112,15,108,7159,4271187
bur26d,GREEDY,3821670,15,108,6321,4380807
bur26d,GREEDY,3828840,16,92,6932,4164477
bur26d,GREEDY,3835657,7,48,2592,4184712
bur26d,GREEDY,3867755,10,53,4311,4067235
bur26d,GREEDY,3823215,10,65,4395,4128444
bur26d,GREEDY,3863584,12,72,4819,4201429
bur26d,GREEDY,3825534,12,98,6322,4280171
bur26d,GREEDY,3821939,12,91,5753,4177028
bur26d,GREEDY,3826825,14,102,6246,4162303
bur26d,GREEDY,3822030,16,106,6094,4194445
bur26d,GREEDY,3869987,7,67,4481,4182063
bur26d,GREEDY,3850913,9,59,4054,4175572
bur26d,GREEDY,3874633,10,72,4247,4301915
bur26d,GREEDY,3852432,11,74,4716,4173541
bur26d,GREEDY,3850715,11,80,4922,4246404
bur26d,GREEDY,3853750,8,72,3743,4322021
bur26d,GREEDY,3835398,13,52,5381,4107609
bur26d,GREEDY,3830779,13,83,5500,4152227
bur26d,GREEDY,3856723,9,73,4042,4201168
bur26d,GREEDY,3871212,10,73,4128,4194152
bur26d,GREEDY,3834286,10,71,4566,4209043
bur26d,GREEDY,3822758,11,75,5211,4143702
bur26d,GREEDY,3850753,11,78,5168,4201029
bur26d,GREEDY,3831900,11,61,4765,4111020
bur26d,GREEDY,3850556,12,61,4972,4191895
bur26d,GREEDY,3830617,8,85,5728,4262555
bur26d,GREEDY,3863177,8,69,3814,4206345
bur26d,GREEDY,3879589,8,55,3395,4097827
bur26d,GREEDY,3872163,9,56,4177,4255735
bur26d,GREEDY,3870883,10,75,4141,4268219
bur26d,GREEDY,3832774,11,70,4765,4089902
bur26d,GREEDY,3870919,8,64,3565,4267180
bur26d,GREEDY,3836985,15,87,6014,4155034
bur26d,GREEDY,3832078,16,90,6838,4267549
bur26d,GREEDY,3855170,6,36,2770,4030534
bur26d,GREEDY,3862512,9,59,3777,4225970
bur26d,GREEDY,3868997,9,65,3837,4130062
bur26d,GREEDY,3831501,9,69,3704,4225062
bur26d,GREEDY,3836849,10,82,4131,4253491
bur26d,GREEDY,3833743,11,95,5211,4198166
bur26d,GREEDY,3881055,10,75,4223,4326154
bur26d,GREEDY,3823622,12,60,4814,4254680
bur26d,GREEDY,3859042,7,67,3478,4260772
bur26d,GREEDY,3833144,9,72,3856,4288730
bur26d,GREEDY,3850556,9,61,4111,4230454
bur26d,GREEDY,3822249,10,90,6353,4200338
bur26d,GREEDY,3851936,12,74,4149,4310779
bur26d,GREEDY,3821657,13,70,4599,4195398
bur26d,GREEDY,3835557,7,48,3234,4084391
bur26d,GREEDY,3822112,9,80,4655,4274839
bur26d,GREEDY,3859456,8,65,3288,4197318
bur26d,GREEDY,3832004,10,48,3026,4100815
bur26d,GREEDY,3822748,13,85,6021,4348523
bur26d,GREEDY,3832357,15,97,6042,4230852
bur26d,GREEDY,3863508,15,107,6395,4291986
bur26d,GREEDY,3821563,16,99,6577,4290158
bur26d,GREEDY,3821702,16,89,6486,4101474
bur26d,GREEDY,3822551,13,82,6650,4116167
bur26d,GREEDY,3863174,8,69,3442,4316548
bur26d,GREEDY,3836461,8,59,3531,4195000
bur26d,GREEDY,3849836,10,73,4591,4173651
bur26d,GREEDY,3829818,10,79,4376,4198237
bur26d,GREEDY,3868125,11,63,2831,4242653
bur26d,GREEDY,3831644,11,75,5250,4205715
bur26d,GREEDY,3863935,7,65,4112,4170767
bur26d,GREEDY,3837568,12,59,3737,4159453
bur26d,GREEDY,3862575,9,78,3740,4211197
bur26d,GREEDY,3821741,10,60,4229,4170837
bur26d,GREEDY,3853720,10,75,4447,4240655
bur26d,GREEDY,3889135,10,83,5017,4199434
bur26d,GREEDY,3832550,10,55,4477,4261077
bur26d,GREEDY,3823818,11,91,4700,4382505
bur26d,GREEDY,3821239,14,101,6934,4121946
bur26d,GREEDY,3831684,15,87,5291,4333220
bur26d,GREEDY,3837515,6,58,2794,4220932
bur26d,GREEDY,3841234,9,49,3828,4019425
bur26d,GREEDY,3832306,13,75,4425,4165722
bur26d,GREEDY,3834875,14,81,5496,4128391
bur26d,GREEDY,3831987,14,91,5929,4153385
bur26d,GREEDY,3850093,14,79,6049,4205391
bur26d,GREEDY,3832675,11,80,4863,4170837
bur26d,GREEDY,3831883,21,110,8190,4225481
bur26d,GREEDY,3875269,8,80,3768,4250982
bur26d,GREEDY,3830210,11,70,4530,4157268
bur26d,GREEDY,3822037,12,74,4984,4309897
bur26d,GREEDY,3830487,13,81,5586,4119190
bur26d,GREEDY,3873672,15,93,6498,4288224
bur26d,GREEDY,3826614,17,85,6145,4370507
bur26d,GREEDY,3822349,19,117,8136,4270187
bur26d,GREEDY,3830103,13,84,5406,4090045
bur26d,GREEDY,3831525,10,77,4312,4194265
bur26d,GREEDY,3831605,11,56,4441,4088148
bur26d,GREEDY,3829751,11,73,4112,4084591
bur26d,GREEDY,3836284,13,81,5438,4224525
bur26d,GREEDY,3833191,16,87,6310,4144349
bur26d,GREEDY,3829301,17,96,6193,4277147
bur26d,GREEDY,3832763,8,77,4044,4268684
bur26d,GREEDY,3821702,10,83,6169,4157545
bur26d,GREEDY,3835310,10,100,4596,4237663
bur26d,GREEDY,3835437,11,66,4807,4130952
bur26d,GREEDY,3823251,12,88,4970,4263170
bur26d,GREEDY,3821563,12,75,6032,4140873
bur26d,GREEDY,3828724,13,77,5596,4256065
bur26d,GREEDY,3831279,8,68,3983,4098803
bur26d,GREEDY,3822411,15,85,5633,4244206
bur26d,GREEDY,3821427,7,81,4934,4132579
bur26d,GREEDY,3826049,9,59,3892,4064561
bur26d,GREEDY,3835487,9,66,3915,4223874
bur26d,GREEDY,3832346,11,66,4431,4182606
bur26d,GREEDY,3853789,11,78,5202,4246519
bur26d,GREEDY,3844380,10,70,4263,4296450
bur26d,GREEDY,3821667,13,100,5655,4204724
bur26d,GREEDY,3825722,12,88,6230,4224794
bur26d,GREEDY,3826067,13,103,7076,4294907
bur26d,GREEDY,3862918,12,87,5078,4341633
bur26d,GREEDY,3822168,13,104,5306,4371724
bur26d,GREEDY,3821563,12,84,5078,4147409
bur26d,GREEDY,3822269,14,77,6068,4324859
bur26d,GREEDY,3821239,15,110,6336,4314903
bur26d,GREEDY,3828128,13,84,5627,4287417
bur26d,GREEDY,3822211,17,108,6840,4370957
bur26d,GREEDY,3822551,10,97,5290,4262327
bur26d,GREEDY,3831722,6,68,3439,4113637
bur26d,GREEDY,3852400,8,94,3856,4363391
bur26d,GREEDY,3835992,10,83,5164,4180112
bur26d,GREEDY,3831883,10,86,4325,4253958
bur26d,GREEDY,3854031,10,72,5044,4330497
bur26d,GREEDY,3821572,12,98,5246,4332316
bur26d,GREEDY,3823144,14,73,4874,4083864
bur26d,GREEDY,3851314,12,83,6299,4264077
lipa30b,STEEPEST,177215,19,48,6960,197587
lipa30b,STEEPEST,177739,19,45,6960,194238
lipa30b,STEEPEST,177233,20,58,7395,198004
lipa30b,STEEPEST,177474,20,57,7395,195827
lipa30b,STEEPEST,176909,22,59,7830,192981
lipa30b,STEEPEST,175233,25,67,8700,194631
lipa30b,STEEPEST,177327,26,61,10440,194807
lipa30b,STEEPEST,175484,27,69,10440,199258
lipa30b,STEEPEST,177594,18,48,6525,196170
lipa30b,STEEPEST,176905,19,65,7395,197220
lipa30b,STEEPEST,176621,22,63,7830,197629
lipa30b,STEEPEST,176822,23,55,8700,196687
lipa30b,STEEPEST,177026,29,63,10005,196963
lipa30b,STEEPEST,176278,26,81,8265,196299
lipa30b,STEEPEST,151426,37,93,13920,198660
