instance,algorithm,cost,time_msec,steps,checked_solutions,initial_cost
bur26f,STEEPEST,3783033,15,67,6175,4148127
bur26f,STEEPEST,3834179,19,57,5850,4210466
bur26f,STEEPEST,3824722,19,73,7800,4214376
bur26f,STEEPEST,3825458,18,78,6825,4275971
bur26f,STEEPEST,3822087,12,63,5200,4129943
bur26f,STEEPEST,3803682,43,74,7150,4233219
bur26f,STEEPEST,3783605,18,93,6825,4286696
bur26f,STEEPEST,3816542,25,112,7475,4152491
bur26f,STEEPEST,3783493,15,70,6500,4161649
bur26f,STEEPEST,3782718,15,55,5850,4081267
bur26f,STEEPEST,3812512,19,90,7800,4319532
bur26f,STEEPEST,3798718,28,78,8125,4189755
bur26f,STEEPEST,3783477,13,67,4875,4329699
bur26f,STEEPEST,3819040,22,73,6175,4179881
bur26f,STEEPEST,3782680,17,73,6825,4272044
bur26f,STEEPEST,3796239,45,89,9100,4339615
bur26f,STEEPEST,3811932,18,81,7150,4258866
bur26f,STEEPEST,3797279,22,57,6825,4123470
bur26f,STEEPEST,3792311,22,87,8450,4113265
bur26f,STEEPEST,3795374,12,64,5200,4006457
bur26f,STEEPEST,3783475,16,72,6175,4283103
bur26f,STEEPEST,3799799,24,96,9100,4195759
bur26f,STEEPEST,3799847,16,86,6825,4169303
bur26f,STEEPEST,3782967,26,80,6825,4366241
bur26f,STEEPEST,3797244,24,55,6825,4232007
bur26f,STEEPEST,3800223,14,80,5850,4291242
bur26f,STEEPEST,3818597,27,59,6175,4281158
bur26f,STEEPEST,3818750,18,56,6175,4083651
bur26f,STEEPEST,3783611,16,88,6500,4243754
bur26f,STEEPEST,3796060,22,84,7800,4149785
bur26f,STEEPEST,3817317,17,73,7150,4203402
bur26f,STEEPEST,3788222,13,60,5525,4210926
bur26f,STEEPEST,3791792,22,93,8450,4179494
bur26f,STEEPEST,3815411,26,80,7475,4268450
bur26f,STEEPEST,3783104,24,66,6175,4278171
bur26f,STEEPEST,3782245,17,70,7150,4292795
bur26f,STEEPEST,3801400,15,59,6175,4213671
bur26f,STEEPEST,3816895,15,68,6175,4127883
bur26f,STEEPEST,3783130,13,60,5525,4289032
bur26f,STEEPEST,3812056,16,74,6500,4004606
bur26f,STEEPEST,3782283,18,91,7800,4199595
bur26f,STEEPEST,3834906,23,54,6175,4239133
bur26f,STEEPEST,3821975,17,55,6825,4155944
bur26f,STEEPEST,3804495,15,78,5850,4224375
bur26f,STEEPEST,3791645,16,69,6175,4367629
bur26f,STEEPEST,3782967,17,96,7150,4179550
bur26f,STEEPEST,3783165,22,76,8125,4065721
bur26f,STEEPEST,3783182,16,72,6500,4242830
bur26f,STEEPEST,3795251,29,82,7150,4240307
bur26f,STEEPEST,3830530,17,72,7150,4136492
bur26f,STEEPEST,3782278,24,97,8775,4265008
bur26f,STEEPEST,3782565,19,75,7800,4187485
bur26f,STEEPEST,3812093,37,71,6175,4073827
bur26f,STEEPEST,3782510,20,55,5525,4205507
bur26f,STEEPEST,3823603,15,79,6175,4162220
bur26f,STEEPEST,3802216,19,79,7800,4187537
bur26f,STEEPEST,3843358,16,85,6500,4241347
bur26f,STEEPEST,3798836,16,64,6500,4219814
bur26f,STEEPEST,3796992,29,98,8775,4170541
bur26f,STEEPEST,3783457,25,113,7475,4203318
bur26f,STEEPEST,3792591,17,84,7150,4310688
bur26f,STEEPEST,3809731,16,62,6175,4237855
bur26f,STEEPEST,3816450,19,78,7800,4285357
bur26f,STEEPEST,3783333,14,91,5850,4043303
bur26f,STEEPEST,3803194,18,84,6825,4321753
bur26f,STEEPEST,3794893,20,72,6500,4128881
bur26f,STEEPEST,3802995,17,81,7150,4109173
bur26f,STEEPEST,3795037,28,127,9750,4185812
bur26f,STEEPEST,3799087,32,89,7150,4179345
bur26f,STEEPEST,3823625,14,62,5850,4092021
bur26f,STEEPEST,3808419,18,66,7150,4153435
bur26f,STEEPEST,3782725,19,90,7800,4469773
bur26f,STEEPEST,3862710,15,84,6175,4262399
bur26f,STEEPEST,3834014,16,73,6500,4105355
bur26f,STEEPEST,3782690,22,88,7150,4294972
bur26f,STEEPEST,3782919,20,115,8125,4399431
bur26f,STEEPEST,3782754,17,83,7150,4136733
bur26f,STEEPEST,3802543,20,70,5525,4273469
bur26f,STEEPEST,3799465,14,56,5525,4180673
bur26f,STEEPEST,3807692,22,86,8775,4328003
bur26f,STEEPEST,3791792,19,83,7150,4206054
bur26f,STEEPEST,3803569,35,83,7800,4302772
bur26f,STEEPEST,3815684,14,70,5850,4175281
bur26f,STEEPEST,3782818,20,100,8125,4270120
bur26f,STEEPEST,3782818,22,96,7800,4145743
bur26f,STEEPEST,3783245,15,72,6175,4254682
bur26f,STEEPEST,3835748,18,61,6175,4233089
bur26f,STEEPEST,3861412,19,92,7475,4372975
bur26f,STEEPEST,3803182,17,75,7150,4202732
bur26f,STEEPEST,3813883,15,89,6500,4347413
bur26f,STEEPEST,3796170,20,98,8125,4098508
bur26f,STEEPEST,3791689,23,61,6825,4105854
bur26f,STEEPEST,3796170,18,73,6500,4228950
bur26f,STEEPEST,3796992,24,63,6825,4135630
bur26f,STEEPEST,3833128,13,49,4875,4052838
bur26f,STEEPEST,3782878,21,81,8125,4410276
bur26f,STEEPEST,3803124,11,59,4550,4123852
bur26f,STEEPEST,3801688,13,72,5525,4183270
bur26f,STEEPEST,3804382,14,58,5850,4069323
bur26f,STEEPEST,3814149,20,74,7475,4250883
bur26f,STEEPEST,3782271,20,65,7475,4159078
bur26f,STEEPEST,3796976,28,87,7800,4250099
bur26f,STEEPEST,3782219,16,53,6175,4184433
bur26f,STEEPEST,3796458,33,106,8125,4082458
bur26f,STEEPEST,3795445,21,62,6825,4212620
bur26f,STEEPEST,3798787,22,78,9100,4298514
bur26f,STEEPEST,3799740,41,92,10725,4296572
bur26f,STEEPEST,3782290,17,59,5850,4120100
bur26f,STEEPEST,3782781,18,98,7475,4290245
bur26f,STEEPEST,3790324,21,72,7475,4234773
bur26f,STEEPEST,3782688,16,73,6500,4247868
bur26f,STEEPEST,3782718,20,87,8125,4253042
bur26f,STEEPEST,3803124,18,66,6500,4272479
bur26f,STEEPEST,3797458,27,84,7800,4282884
bur26f,STEEPEST,3783123,15,78,6500,4288123
bur26f,STEEPEST,3804514,26,66,6500,4325717
