instance,algorithm,cost,permutation
sko72,STEEPEST,68454,28 55 68 26 1 41 35 62 48 61 9 63 43 52 6 31 59 58 14 21 57 37 44 64 25 46 22 47 29 34 53 27 38 65 54 69 60 23 40 2 19 10 67 11 0 42 45 7 32 70 17 36 71 4 24 66 15 3 33 20 50 16 39 18 51 13 56 12 5 49 30 8
sko72,STEEPEST,68176,41 5 4 34 17 39 50 62 28 58 44 8 40 57 19 48 69 63 37 25 59 30 47 7 35 60 65 55 43 68 71 23 29 6 3 24 22 12 45 27 16 10 2 51 26 31 49 36 38 11 1 15 0 53 33 54 52 9 32 66 56 61 18 70 21 20 67 46 14 64 42 13
sko72,STEEPEST,68622,24 29 18 26 61 14 16 45 58 46 8 1 32 31 68 34 47 27 33 25 30 39 43 17 5 53 4 48 6 13 2 20 50 7 36 52 38 40 28 59 70 66 10 60 9 41 12 64 37 55 67 21 0 63 51 54 35 69 42 11 44 62 57 71 22 23 49 19 56 3 15 65
sko72,STEEPEST,66956,41 4 9 36 63 39 33 8 67 25 54 0 21 16 47 68 53 62 46 38 15 14 24 65 18 60 44 26 43 35 7 13 42 64 5 56 11 32 58 50 57 12 10 51 45 30 6 52 31 19 2 3 1 71 40 70 48 29 22 34 59 55 20 61 23 37 69 66 28 17 49 27
sko72,STEEPEST,67834,28 16 69 56 65 31 27 26 49 4 54 71 37 2 51 32 25 7 58 59 15 12 20 67 55 13 0 21 45 18 17 33 38 64 14 42 52 10 34 48 41 23 66 39 63 29 3 61 30 53 6 24 8 62 40 5 36 68 19 9 22 57 50 44 11 47 35 43 70 1 46 60
sko72,STEEPEST,68940,29 70 62 46 60 22 19 36 21 43 63 71 42 3 40 5 37 9 31 33 56 57 10 44 51 47 1 25 18 26 64 35 20 68 66 41 58 12 23 24 6 61 59 14 69 38 17 27 30 48 7 53 67 0 39 8 52 15 28 65 2 45 49 54 4 32 11 34 50 16 13 55
sko72,STEEPEST,68928,49 26 45 57 66 39 20 8 14 4 68 63 33 1 29 27 17 53 48 47 25 40 11 64 69 9 60 16 32 7 62 44 41 18 13 19 42 22 35 23 36 5 67 2 65 30 51 24 31 34 6 52 71 70 12 0 3 38 15 55 10 59 43 54 28 58 37 46 56 61 21 50
sko72,STEEPEST,67574,49 67 69 25 9 22 48 62 29 64 7 18 59 55 5 41 43 44 4 32 47 46 37 61 6 51 35 60 31 53 45 68 39 70 54 24 23 38 42 1 14 10 58 19 0 30 65 8 40 28 11 66 63 17 20 71 21 2 50 36 33 34 57 26 56 15 27 13 3 52 12 16
sko72,STEEPEST,68464,31 57 71 49 36 25 15 66 29 12 54 0 41 5 44 32 59 55 33 34 39 4 14 70 40 56 18 58 19 67 1 69 13 65 3 43 42 21 60 20 26 47 52 11 27 22 16 68 23 6 53 61 8 63 30 64 38 17 50 10 46 45 51 9 7 37 2 28 35 48 24 62
sko72,STEEPEST,67508,47 55 7 5 26 40 37 63 23 54 16 0 59 3 43 22 57 36 42 25 38 48 4 8 15 11 64 58 10 66 18 69 49 1 45 14 60 46 31 53 17 62 6 21 35 41 65 61 28 24 70 56 9 71 50 2 30 44 68 27 13 32 51 19 12 33 20 29 34 67 39 52
sko72,STEEPEST,68052,22 64 10 35 53 32 42 63 12 59 17 71 51 6 27 30 66 69 18 20 58 49 33 2 26 4 7 5 16 52 70 65 40 9 67 28 46 13 39 3 11 47 29 14 8 41 57 36 31 48 54 56 68 0 21 1 43 19 24 60 25 44 38 62 23 34 50 55 37 61 15 45
sko72,STEEPEST,67786,23 3 54 55 62 40 14 7 37 16 66 1 11 6 59 41 39 18 67 46 15 24 5 64 65 43 21 10 33 12 8 4 42 63 17 58 20 30 36 51 49 53 27 52 71 31 25 69 32 29 44 13 0 70 50 45 61 48 2 26 38 28 19 35 22 47 34 68 57 9 60 56
sko72,STEEPEST,68036,59 6 7 32 26 41 67 64 39 46 16 8 50 55 12 47 52 65 14 30 53 61 56 0 25 28 63 36 68 54 70 2 43 4 62 5 24 57 38 21 1 20 34 40 17 51 37 11 58 35 19 29 71 9 48 18 49 13 60 66 27 31 33 10 69 22 44 3 15 45 42 23
sko72,STEEPEST,67844,25 55 70 43 44 33 14 2 13 27 62 63 56 29 50 16 5 0 35 61 28 30 12 71 52 11 7 20 24 19 1 66 22 17 36 42 57 46 6 47 60 45 69 38 53 31 65 21 23 49 54 64 68 8 39 9 37 59 48 10 15 40 67 3 32 34 4 26 51 18 41 58
sko72,STEEPEST,68124,39 67 54 11 1 23 24 62 43 52 9 71 5 60 20 42 26 7 14 37 58 31 25 64 10 56 45 46 69 49 17 40 21 70 53 38 13 51 34 47 36 48 15 68 55 22 57 29 33 16 66 65 8 63 41 61 59 2 6 44 28 0 4 27 32 12 35 30 19 3 50 18
sko72,STEEPEST,67528,41 43 26 1 64 31 23 9 48 16 56 71 13 17 36 40 11 7 45 57 34 33 15 70 10 52 5 14 68 4 62 38 30 53 44 28 29 42 21 47 66 58 25 59 65 22 51 27 32 19 54 61 35 63 39 8 67 55 12 60 3 2 20 69 24 37 50 46 18 6 49 0
sko72,STEEPEST,68930,11 15 26 29 44 49 12 61 57 60 7 71 48 18 34 28 54 69 41 23 24 46 27 8 38 4 0 1 3 45 63 10 37 17 52 22 50 25 55 6 5 42 43 13 35 47 9 51 30 66 16 14 70 53 32 62 31 33 20 67 2 65 56 68 19 39 64 40 58 36 21 59
sko72,STEEPEST,67790,38 57 8 61 62 32 39 54 14 45 70 0 49 18 16 28 55 64 43 25 66 19 9 35 69 47 37 11 21 67 63 48 12 44 27 33 40 41 30 15 6 50 34 24 71 22 46 5 31 4 51 56 2 17 42 3 59 7 58 36 29 68 13 1 20 52 10 60 26 65 23 53
sko72,STEEPEST,67430,20 14 64 48 70 42 6 0 40 4 62 8 24 1 51 37 11 16 60 47 15 22 3 65 43 46 36 28 35 27 7 19 31 68 13 39 25 41 29 67 55 58 32 57 71 33 18 59 23 26 54 10 17 63 49 45 66 61 21 5 38 52 34 2 30 50 12 56 44 9 69 53
sko72,STEEPEST,67850,14 2 9 41 35 30 12 52 3 61 7 8 40 44 36 57 43 70 28 39 25 24 59 0 10 60 65 4 6 67 53 47 23 1 16 38 29 11 48 5 56 58 20 33 17 31 51 55 21 19 45 49 26 63 32 64 50 27 13 62 66 68 22 71 42 37 34 46 18 69 15 54
sko72,STEEPEST,68158,49 64 71 15 60 30 39 1 20 28 70 63 32 4 6 21 11 10 33 51 46 36 3 61 25 57 35 53 67 44 0 50 41 66 45 12 14 37 23 68 59 55 52 56 69 31 58 5 40 19 2 65 54 8 38 62 47 42 22 27 17 16 43 9 13 24 18 29 34 26 48 7
sko72,STEEPEST,67360,36 68 9 34 1 30 37 69 42 58 8 64 21 47 6 39 60 71 15 22 56 55 48 25 7 59 53 50 45 52 65 18 28 44 67 32 14 41 43 5 3 13 19 49 0 29 54 16 38 11 23 27 63 26 40 62 31 4 20 66 51 35 10 70 46 24 57 33 2 61 12 17
sko72,STEEPEST,67956,42 43 9 46 54 30 32 71 29 5 36 0 13 17 67 20 51 3 66 19 34 16 23 18 45 33 37 6 44 28 26 15 52 27 7 58 49 39 11 61 22 60 10 53 63 40 25 68 41 59 62 24 8 64 31 2 57 70 50 12 38 47 14 4 35 55 21 69 65 1 48 56
sko72,STEEPEST,67776,39 64 0 3 7 23 50 10 20 37 8 63 38 56 25 41 12 70 24 32 65 57 48 9 2 19 60 28 11 59 71 36 21 1 66 4 49 67 22 16 43 52 27 15 6 31 46 44 40 47 61 45 54 17 13 18 5 34 30 69 53 35 29 62 58 42 68 51 33 55 14 26
sko72,STEEPEST,67318,33 6 17 57 62 50 4 27 46 14 65 2 20 23 68 34 36 9 59 44 15 30 21 8 56 24 11 19 22 1 18 35 39 7 3 51 47 5 28 60 53 52 13 42 71 48 25 54 31 45 70 26 0 63 32 16 43 69 29 12 49 64 38 55 40 58 37 61 67 10 41 66
sko72,STEEPEST,67794,48 65 67 50 44 23 31 64 24 36 71 0 12 27 16 58 47 10 26 59 29 39 28 70 6 54 46 45 33 20 1 66 40 69 37 51 3 41 49 35 61 25 68 43 62 22 56 8 32 4 7 57 2 53 42 18 52 17 21 55 19 11 13 63 30 15 38 60 14 9 34 5
sko72,STEEPEST,68086,29 60 7 20 18 15 25 70 35 69 3 0 24 22 44 19 56 64 26 11 59 40 21 1 5 57 65 58 12 68 54 37 31 8 49 42 51 50 28 43 10 52 4 39 2 23 47 61 32 33 53 46 9 55 41 71 38 17 14 45 48 66 34 63 13 30 27 36 6 67 16 62
sko72,STEEPEST,68070,20 37 63 33 66 29 11 69 58 35 70 8 24 6 54 13 42 53 56 27 38 21 15 65 51 12 16 41 5 34 7 18 39 64 44 28 47 31 40 57 9 61 67 3 71 32 10 60 22 49 36 19 0 68 30 62 25 45 23 26 14 52 48 17 1 50 4 59 46 43 2 55
sko72,STEEPEST,68568,11 5 7 26 53 40 9 68 56 66 8 63 33 46 31 37 62 69 22 29 50 47 45 36 17 49 6 51 18 15 71 2 38 0 65 23 24 12 59 1 27 48 43 19 4 30 3 57 39 61 13 41 70 67 20 60 14 28 16 64 34 35 42 54 21 25 55 58 32 52 10 44
sko72,STEEPEST,67556,20 5 27 42 17 39 12 68 49 2 70 0 15 18 53 57 67 55 52 41 3 19 46 59 25 47 65 37 45 13 63 14 21 50 1 33 24 29 58 26 34 7 36 32 8 30 11 62 38 48 16 4 9 71 31 54 6 35 22 64 56 60 40 69 28 43 66 51 44 10 23 61
sko72,STEEPEST,67810,33 59 67 56 45 12 5 70 30 52 64 8 20 16 9 32 58 62 1 29 60 42 6 65 11 69 26 51 44 24 17 41 40 68 61 57 21 23 49 36 38 37 66 39 27 22 43 19 31 3 18 50 7 63 47 71 46 0 13 35 14 55 48 53 15 10 34 28 2 25 4 54
sko72,STEEPEST,68086,16 1 17 66 2 51 26 63 53 36 4 0 22 27 49 50 56 64 52 32 28 20 37 3 6 11 70 13 7 62 54 21 15 8 18 48 31 44 59 14 30 29 12 38 5 33 19 40 24 41 46 10 9 69 39 71 57 35 25 45 61 68 23 65 43 60 47 58 42 55 34 67
sko72,STEEPEST,68570,4 28 27 52 54 39 3 17 14 10 64 0 57 8 53 5 16 65 60 50 20 22 7 45 55 13 69 26 19 70 2 40 23 36 18 43 29 42 41 35 49 46 38 34 63 21 31 62 32 11 44 37 1 71 25 9 61 51 6 58 15 66 30 67 24 48 12 59 56 68 33 47
sko72,STEEPEST,68028,34 9 27 23 7 50 44 70 42 61 12 63 39 57 4 60 52 65 16 21 11 47 62 26 20 14 67 48 41 53 64 29 43 17 45 13 28 31 51 6 3 0 46 5 8 40 55 35 32 36 1 18 54 71 24 69 15 2 30 68 49 38 37 66 58 22 59 25 19 56 33 10
sko72,STEEPEST,68174,40 27 69 39 54 41 35 9 51 11 64 8 21 26 57 43 10 3 58 52 18 15 16 70 48 56 28 20 44 19 0 38 13 71 1 59 30 33 31 47 61 46 32 62 45 23 29 12 34 14 55 36 17 63 42 65 37 60 24 6 68 4 22 7 25 49 5 67 50 2 53 66
sko72,STEEPEST,68612,35 16 6 30 71 31 50 9 58 14 18 7 23 29 65 33 11 10 66 32 20 44 47 5 22 28 1 13 27 3 45 26 52 4 17 39 21 42 15 67 69 70 24 37 62 49 19 63 51 57 36 25 8 0 41 2 43 68 34 53 46 55 59 64 38 48 56 61 60 12 40 54
sko72,STEEPEST,68152,23 48 69 52 35 32 26 8 4 10 62 71 40 9 15 41 37 54 25 59 18 19 16 70 43 46 56 1 17 38 45 67 22 53 0 50 49 11 58 5 68 3 34 12 44 30 65 7 14 20 2 66 63 61 13 55 39 6 31 36 47 57 21 64 29 33 28 51 42 27 24 60
sko72,STEEPEST,67044,48 55 65 60 71 49 47 1 14 18 69 63 58 28 43 12 5 0 52 51 46 30 21 67 68 20 10 19 45 37 2 57 32 64 27 61 59 38 3 44 26 35 66 33 70 31 29 17 39 24 34 56 54 7 41 9 62 53 40 11 13 6 23 8 22 42 4 16 25 36 50 15
sko72,STEEPEST,67334,33 7 44 48 64 38 20 5 51 14 63 8 19 13 56 34 31 2 55 52 11 23 12 53 36 24 10 15 4 18 1 35 32 26 6 49 37 22 43 68 70 69 42 59 71 29 25 57 40 28 60 16 0 62 50 17 67 65 27 3 39 45 41 66 21 46 30 61 47 9 58 54
sko72,STEEPEST,67272,50 69 63 12 9 39 41 8 29 16 1 70 13 44 36 49 15 17 37 57 43 42 24 66 10 52 6 25 34 5 62 67 22 64 35 56 19 32 31 27 65 47 48 30 0 23 60 11 40 28 55 68 71 2 21 26 4 54 14 53 59 3 20 61 51 46 33 58 45 7 38 18
sko72,STEEPEST,67440,31 2 10 26 7 32 67 61 50 46 53 1 21 27 16 58 51 63 33 22 36 29 55 68 24 60 66 48 44 57 54 4 42 69 37 14 11 38 49 25 13 12 19 43 8 39 18 52 40 47 9 3 0 70 41 64 35 15 30 65 59 62 20 71 28 23 56 5 6 45 34 17
sko72,STEEPEST,68190,30 49 53 32 60 39 38 0 18 2 70 71 31 1 42 12 9 64 33 59 57 37 11 26 44 23 67 14 66 5 63 4 19 35 55 40 50 56 10 25 58 24 34 21 62 47 3 15 48 45 6 13 54 17 20 8 22 61 27 65 41 68 28 69 46 43 36 16 52 7 29 51
sko72,STEEPEST,68336,68 66 4 10 5 50 69 63 44 38 0 71 29 28 15 60 46 55 51 13 48 39 37 14 18 34 54 19 70 45 64 67 32 62 47 33 21 57 49 26 16 25 11 43 2 30 40 24 59 20 35 58 65 9 42 8 52 17 27 56 6 1 22 7 31 23 41 61 12 36 53 3
sko72,STEEPEST,68090,24 26 8 37 66 39 27 54 58 19 70 71 29 5 48 32 41 2 57 34 15 23 28 35 64 25 0 14 67 9 36 17 21 62 6 43 49 20 13 60 44 51 11 61 69 30 7 55 22 46 52 16 1 63 33 3 42 56 31 18 40 38 12 53 4 47 50 59 65 10 68 45
sko72,STEEPEST,68282,14 2 18 37 26 32 5 64 25 11 36 0 30 42 44 59 47 55 34 43 41 15 40 45 27 51 66 48 10 68 54 69 13 1 3 50 29 4 57 17 62 61 28 16 8 22 60 67 12 19 70 58 9 65 33 63 52 35 21 6 49 46 20 71 24 39 23 53 31 56 7 38
sko72,STEEPEST,67502,66 58 26 23 16 33 67 45 41 29 7 8 31 37 24 64 46 0 42 51 38 20 19 62 6 56 36 47 43 54 1 63 30 71 11 60 13 49 55 44 70 34 25 52 17 22 65 4 40 12 69 68 3 9 50 18 61 35 48 28 57 5 21 2 39 32 10 59 15 27 53 14
sko72,STEEPEST,67514,33 36 63 56 69 59 32 8 46 5 64 0 41 16 67 31 11 2 68 49 39 15 4 45 65 29 17 12 60 14 9 34 24 54 7 47 38 43 20 62 52 42 57 53 71 23 35 13 40 37 44 30 27 26 50 18 51 70 22 6 28 19 21 1 25 58 10 48 66 3 61 55
sko72,STEEPEST,67754,33 7 9 52 18 41 51 70 39 16 54 71 40 17 28 60 61 66 37 21 14 23 53 0 45 15 64 13 44 59 69 24 32 8 4 34 49 3 57 11 20 2 12 26 27 31 5 47 30 48 1 6 62 63 25 10 43 19 50 68 56 55 22 65 35 38 67 29 36 58 42 46
sko72,STEEPEST,67356,37 36 64 13 17 23 38 47 61 29 5 0 32 28 53 66 30 3 43 49 10 19 20 54 14 55 21 56 4 48 1 46 25 63 18 68 33 39 57 62 69 51 11 60 8 24 27 52 40 16 70 45 9 71 58 65 50 44 31 2 67 7 34 6 22 41 15 59 26 12 42 35
sko72,STEEPEST,67614,52 62 1 46 54 31 32 26 12 24 64 71 59 33 27 13 53 6 28 30 69 43 15 9 55 60 7 42 68 35 17 44 50 10 70 47 48 23 4 45 57 56 20 58 63 41 34 18 22 21 29 61 8 0 40 2 67 36 51 16 3 65 39 66 5 19 14 11 38 25 49 37
sko72,STEEPEST,68292,4 65 0 28 16 30 36 71 32 66 1 63 47 59 34 12 31 70 22 11 68 58 54 9 37 25 6 51 23 45 69 2 49 18 67 21 38 56 13 53 8 62 27 26 10 48 5 52 40 57 35 3 64 17 29 61 20 44 46 60 24 42 50 7 41 33 14 15 39 55 19 43
sko72,STEEPEST,67730,13 60 8 43 70 32 31 54 38 45 53 63 33 18 59 22 46 1 50 23 55 28 20 17 44 10 7 11 56 15 27 5 39 62 64 61 51 58 12 66 4 65 25 57 71 30 3 47 40 36 68 14 0 26 49 9 69 67 24 37 16 34 29 2 21 42 19 41 35 6 48 52
sko72,STEEPEST,68188,12 47 36 34 70 23 11 65 41 46 71 63 6 9 69 21 42 37 60 31 38 13 19 64 7 39 1 10 28 2 29 4 16 54 55 24 43 56 22 59 8 52 27 58 68 15 3 61 30 25 66 20 18 67 49 45 51 62 5 48 32 35 17 53 14 33 40 57 26 0 50 44
sko72,STEEPEST,67250,29 19 53 61 68 50 2 15 40 13 71 8 41 12 49 48 24 16 66 55 21 11 3 63 62 20 6 22 35 5 7 27 31 65 10 58 43 28 42 37 54 36 44 46 67 32 9 39 30 25 45 18 17 69 47 26 56 64 33 1 51 70 34 0 14 59 23 57 60 4 38 52
sko72,STEEPEST,67722,28 6 4 57 45 31 25 70 39 43 68 8 42 35 38 22 58 71 30 20 16 29 52 2 59 37 69 55 44 60 62 11 46 7 17 13 41 24 48 36 18 9 15 19 5 32 10 54 33 50 0 1 53 63 21 65 12 27 51 26 67 66 47 64 34 40 49 3 14 61 23 56
sko72,STEEPEST,68156,58 10 0 23 7 40 56 1 52 11 5 64 19 27 44 59 14 26 43 68 31 37 38 6 21 15 4 12 46 13 54 55 49 2 9 33 30 20 61 50 69 51 18 42 3 29 45 53 47 57 35 67 63 8 32 17 24 70 28 65 34 25 48 71 36 41 60 62 66 22 39 16
sko72,STEEPEST,67770,56 68 8 36 44 32 48 9 11 28 26 63 23 54 34 40 18 0 25 43 59 37 45 70 17 55 3 2 29 5 27 51 38 66 64 42 24 57 13 67 53 69 41 65 71 30 58 15 31 14 61 60 6 7 47 1 50 62 22 46 21 10 12 19 39 33 20 52 35 4 49 16
sko72,STEEPEST,67848,30 67 68 60 26 33 32 2 27 12 70 71 50 13 43 54 10 7 42 57 15 22 58 64 61 19 5 11 16 3 17 65 21 63 4 55 52 40 36 29 56 47 59 28 69 24 20 38 41 35 46 66 8 1 39 0 48 53 49 14 37 25 34 9 23 51 18 45 62 6 31 44
sko72,STEEPEST,67634,28 27 0 24 6 49 45 44 41 61 7 54 47 68 8 58 42 71 13 11 33 56 69 9 12 34 67 50 32 51 70 19 39 18 64 21 30 55 40 5 2 16 36 23 1 48 29 35 37 57 17 10 63 26 20 62 15 4 46 65 52 43 38 53 66 22 59 14 3 60 31 25
sko72,STEEPEST,67648,49 61 5 13 9 29 67 70 2 42 35 8 39 41 18 48 16 26 28 57 34 23 50 59 12 52 71 51 44 69 17 66 20 4 43 10 21 58 11 54 64 55 32 45 36 22 68 56 40 3 63 60 7 65 38 6 46 27 31 53 15 24 19 62 14 30 25 47 1 33 37 0
sko72,STEEPEST,67628,23 11 65 60 69 49 36 1 52 9 71 54 45 0 66 32 24 17 51 41 12 19 18 62 59 15 7 2 39 6 26 13 28 61 10 58 57 20 43 29 31 21 56 30 68 47 4 27 38 64 3 14 63 8 22 16 42 48 46 25 44 53 55 35 37 50 34 33 67 5 40 70
sko72,STEEPEST,68006,38 34 54 61 69 56 39 1 27 5 71 8 50 13 60 20 28 9 65 42 23 29 22 35 67 25 11 12 45 3 7 31 37 36 10 52 51 30 18 41 44 26 55 33 68 57 15 14 48 64 6 24 63 2 32 0 53 59 49 16 43 62 46 17 40 58 19 21 66 4 47 70
sko72,STEEPEST,68150,12 47 62 11 17 30 37 45 4 64 7 71 28 63 33 39 18 69 15 43 66 48 46 44 2 51 59 50 5 36 68 21 3 0 67 20 29 55 22 6 35 42 58 10 8 38 57 24 40 31 54 52 70 26 19 61 9 16 27 60 41 14 13 53 56 23 49 25 34 65 1 32
sko72,STEEPEST,68182,16 44 55 5 1 23 26 62 49 28 69 0 30 18 12 50 60 65 6 41 38 37 19 17 3 42 70 58 15 61 54 53 14 8 36 25 39 31 59 13 51 29 10 33 9 20 52 21 22 46 35 43 63 71 32 64 34 2 40 27 68 67 47 66 45 4 56 7 11 57 24 48
sko72,STEEPEST,68942,23 45 69 14 67 32 5 54 28 46 65 62 30 26 39 15 57 55 38 42 49 35 7 70 11 24 0 36 18 2 8 29 33 9 53 21 48 10 56 27 34 43 61 22 66 31 25 37 40 60 19 51 71 63 13 64 12 41 3 17 6 58 50 44 16 4 52 47 59 1 20 68
sko72,STEEPEST,68746,39 54 6 26 7 40 50 61 31 41 44 63 33 5 20 58 57 65 42 24 46 10 22 71 17 55 53 30 69 52 9 45 21 70 1 48 37 15 67 29 47 28 16 59 8 14 36 38 32 12 18 27 0 62 23 68 60 2 34 13 49 35 11 64 4 25 66 56 3 43 51 19
sko72,STEEPEST,68332,31 60 45 11 8 29 39 64 36 65 0 17 59 53 1 20 55 70 28 13 61 44 37 18 3 19 68 57 32 67 26 58 40 27 62 2 51 50 56 42 6 24 47 33 4 41 69 46 48 43 15 23 71 54 38 63 22 7 49 25 10 14 52 16 35 12 34 21 5 66 30 9
sko72,STEEPEST,68188,29 69 8 11 9 20 56 60 31 51 71 63 25 49 10 38 42 70 18 19 67 41 48 54 16 47 62 43 65 61 66 6 32 64 59 2 15 58 34 28 1 23 14 46 27 22 50 35 40 5 13 33 68 44 30 53 45 0 24 57 21 26 7 55 3 12 39 36 4 52 37 17
sko72,STEEPEST,68270,37 56 6 42 70 41 9 4 23 58 69 63 59 1 52 10 22 26 43 31 38 28 18 2 60 36 11 3 5 12 64 46 33 0 27 48 50 29 16 44 47 68 15 39 71 32 55 35 14 24 66 65 17 8 30 7 67 53 13 54 21 34 25 45 20 51 19 49 62 57 40 61
sko72,STEEPEST,68510,25 5 0 34 18 38 26 65 11 57 7 71 21 67 46 51 31 56 28 42 3 23 61 6 9 60 44 12 17 35 70 32 20 8 4 41 30 15 29 10 50 58 2 59 1 22 68 55 13 27 66 69 63 64 24 54 33 37 16 53 52 43 19 62 49 40 48 47 36 39 14 45
sko72,STEEPEST,68164,33 62 17 41 43 39 30 65 19 59 7 71 57 68 29 28 55 54 20 21 61 69 67 8 5 34 1 6 25 3 63 53 51 26 70 42 48 22 37 15 35 14 40 24 16 49 52 2 31 56 13 44 66 0 50 9 32 11 58 64 18 45 47 27 60 12 46 10 38 4 23 36
sko72,STEEPEST,67420,41 17 2 27 36 21 23 71 58 35 0 8 19 33 46 14 65 61 55 11 51 42 24 3 1 60 70 67 5 68 26 15 40 6 44 28 37 34 12 49 29 53 4 50 9 30 43 64 13 38 52 16 7 66 31 62 18 47 20 25 56 54 39 63 32 48 59 57 10 69 22 45
sko72,STEEPEST,68798,57 37 35 46 8 41 59 18 22 61 27 63 60 69 2 50 19 1 20 40 28 34 68 36 55 10 66 21 54 65 71 67 15 45 26 38 29 48 23 12 13 17 42 11 53 51 70 3 32 25 9 43 44 0 39 7 47 14 58 62 31 5 16 4 52 49 24 30 33 64 56 6
sko72,STEEPEST,67914,14 1 18 33 63 32 4 70 52 13 68 0 3 15 56 43 34 62 50 38 47 21 25 16 5 60 44 26 59 8 54 2 23 7 12 28 19 39 35 57 36 46 24 58 65 30 11 67 22 27 55 10 9 71 40 53 49 45 6 48 42 69 20 66 29 41 61 51 37 17 31 64
sko72,STEEPEST,67730,40 66 62 53 26 43 18 64 28 65 8 63 60 68 25 37 47 55 34 42 59 31 38 36 44 48 9 57 12 45 2 50 22 27 67 52 61 29 46 13 6 4 70 21 17 23 58 3 30 35 69 49 71 0 32 54 51 15 41 10 11 5 33 1 24 14 19 39 16 56 20 7
sko72,STEEPEST,68226,13 19 1 48 45 33 24 65 53 36 60 0 14 3 57 25 39 71 59 16 21 12 22 9 50 20 69 40 15 68 17 4 31 18 27 30 41 28 43 47 7 46 11 38 54 32 2 58 23 35 55 10 8 63 29 64 37 52 5 26 61 70 34 62 6 49 44 56 51 67 42 66
sko72,STEEPEST,68500,30 50 17 35 55 21 12 70 4 59 44 9 51 67 5 29 34 69 3 28 66 31 41 18 42 48 62 52 36 61 63 39 32 10 58 14 15 49 25 65 37 56 22 38 64 33 57 68 23 6 2 46 0 71 40 8 47 1 43 54 16 53 7 45 13 20 27 19 24 60 11 26
sko72,STEEPEST,67792,58 19 63 60 66 50 3 2 23 11 35 0 48 36 52 59 33 6 43 68 29 37 10 27 62 22 8 13 4 14 9 65 31 18 28 69 51 20 32 25 67 38 45 21 44 39 46 16 30 56 47 64 54 17 40 5 41 70 57 1 24 26 49 7 55 61 12 34 71 15 42 53
sko72,STEEPEST,68482,57 38 17 52 35 33 54 62 10 37 70 0 42 36 13 46 50 7 12 51 30 31 45 44 43 48 61 41 69 60 9 58 68 63 18 49 22 29 5 66 67 20 26 64 71 32 55 3 11 14 19 39 8 53 47 6 56 21 59 27 4 16 23 1 40 25 28 2 24 34 65 15
sko72,STEEPEST,67552,33 66 67 26 8 32 60 10 52 55 62 63 50 46 3 22 30 27 34 23 37 39 56 68 53 20 36 47 61 44 9 14 42 70 64 12 48 69 31 7 5 4 58 16 71 41 19 2 59 57 1 13 54 11 25 65 17 6 51 18 29 35 49 0 38 24 28 15 40 45 43 21
sko72,STEEPEST,68724,21 1 63 59 34 49 3 7 46 0 53 8 10 9 61 39 38 44 52 51 23 20 2 50 55 30 48 18 15 27 17 28 12 45 6 56 58 4 37 25 66 24 68 33 35 13 29 16 14 65 42 19 71 43 22 54 32 69 11 5 57 62 64 26 47 60 40 41 67 36 31 70
sko72,STEEPEST,67718,29 16 70 65 54 48 30 6 58 26 64 8 42 24 55 39 12 52 46 56 34 23 21 2 69 10 35 33 28 44 7 43 38 0 5 19 51 32 49 36 37 14 61 9 63 40 17 47 50 60 15 25 71 3 20 62 18 45 41 4 31 67 59 1 22 57 13 11 66 53 27 68
sko72,STEEPEST,67752,66 41 9 70 64 47 56 8 28 4 71 0 49 13 52 11 43 7 46 20 42 21 22 18 69 33 16 24 61 25 5 31 57 54 3 50 51 30 19 59 29 32 27 58 63 48 14 44 38 37 35 23 1 26 40 6 68 55 67 2 34 62 39 17 12 60 10 36 45 15 65 53
sko72,STEEPEST,67358,34 6 63 52 69 39 17 7 48 15 71 8 33 3 67 38 41 1 59 57 5 21 13 55 53 47 18 19 26 25 2 16 40 62 4 60 32 24 37 61 56 23 20 42 70 31 11 58 22 30 14 12 0 64 51 36 43 68 35 9 45 46 29 54 27 50 28 49 66 10 44 65
sko72,STEEPEST,68128,64 2 9 34 62 31 46 54 33 37 17 8 47 38 53 29 14 4 60 57 13 41 30 10 35 11 18 27 66 45 7 63 42 1 5 22 23 49 21 70 65 51 20 59 71 40 55 52 48 24 58 28 3 36 50 0 67 61 56 6 12 25 32 16 39 43 15 69 44 19 68 26
sko72,STEEPEST,67772,47 51 0 14 17 20 38 62 58 60 7 71 12 27 16 56 59 68 25 21 46 28 30 26 4 52 65 49 50 66 54 48 29 44 37 24 15 40 57 32 22 33 19 42 8 11 36 34 39 9 35 45 63 53 31 69 43 2 3 64 23 5 10 70 18 13 55 61 1 67 41 6
sko72,STEEPEST,68728,52 19 27 66 1 29 53 3 59 5 65 0 15 16 21 47 57 10 30 56 14 25 34 54 12 58 48 43 70 50 4 46 35 63 7 64 22 33 45 44 55 24 28 61 2 32 40 17 42 13 23 37 9 36 60 18 69 8 51 6 67 68 26 71 31 39 49 38 11 41 62 20
sko72,STEEPEST,67782,4 28 9 50 7 32 31 55 58 37 53 36 33 20 35 48 59 70 44 12 25 13 47 27 43 46 66 56 21 68 64 2 14 45 19 38 42 30 57 26 3 23 18 39 8 24 10 62 22 6 29 1 0 54 40 63 41 17 5 67 65 61 15 71 11 51 60 49 16 69 34 52
